8290,2.25840498317e-06
285,2.25840498317e-06
8,2.25840498317e-06
2409,2.25840498317e-06
802,2.25840498317e-06
2651,2.25840498317e-06
971,2.25840498317e-06
80,2.25840498317e-06
1501,2.25840498317e-06
1513,2.25840498317e-06
881,2.25840498317e-06
1167,2.25840498317e-06
1525,2.25840498317e-06
1532,2.25840498317e-06
1468,2.25840498317e-06
665,2.25840498317e-06
606,-2.25840498317e-06
175,2.25840498317e-06
370,0
1439,2.25840498317e-06
1563,2.25840498317e-06
28,2.25840498317e-06
94,2.25840498317e-06
362,2.25840498317e-06
151,0
1692,2.25840498317e-06
30,0
700,2.25840498317e-06
356,2.25840498317e-06
299,0
62,2.25840498317e-06
871,2.25840498317e-06
549,2.25840498317e-06
214,-2.25840498317e-06
180,0
390,2.25840498317e-06
127,2.25840498317e-06
6765,2.25840498317e-06
1490,2.25840498317e-06
20,2.25840498317e-06
339,2.25840498317e-06
439,2.25840498317e-06
25,2.25840498317e-06
1476,2.25840498317e-06
1465,2.25840498317e-06
1043,2.25840498317e-06
1253,2.25840498317e-06
359,2.25840498317e-06
26,2.25840498317e-06
1478,2.25840498317e-06
560,0
991,2.25840498317e-06
405,2.25840498317e-06
379,2.25840498317e-06
1662,2.25840498317e-06
545,2.25840498317e-06
292,0
168,2.25840498317e-06
1190,0
373,2.25840498317e-06
6227,2.25840498317e-06
566,2.25840498317e-06
349,2.25840498317e-06
1297,2.25840498317e-06
363,0
341,-2.25840498317e-06
5323,2.25840498317e-06
27,2.25840498317e-06
7161,2.25840498317e-06
1864,2.25840498317e-06
6330,2.25840498317e-06
1396,2.25840498317e-06
906,2.25840498317e-06
2843,2.25840498317e-06
433,2.25840498317e-06
286,2.25840498317e-06
1587,2.25840498317e-06
4037,2.25840498317e-06
1485,2.25840498317e-06
765,2.25840498317e-06
1487,2.25840498317e-06
611,0
717,2.25840498317e-06
895,2.25840498317e-06
604,2.25840498317e-06
1524,2.25840498317e-06
691,2.25840498317e-06
422,2.25840498317e-06
93,2.25840498317e-06
733,2.25840498317e-06
105,0
668,2.25840498317e-06
897,2.25840498317e-06
152,-2.25840498317e-06
1557,2.25840498317e-06
75,-2.25840498317e-06
1752,2.25840498317e-06
1156,2.25840498317e-06
1597,2.25840498317e-06
5,2.25840498317e-06
301,2.25840498317e-06
6624,2.25840498317e-06
447,2.25840498317e-06
415,0
789,2.25840498317e-06
1390,2.25840498317e-06
1669,2.25840498317e-06
1861,2.25840498317e-06
1007,2.25840498317e-06
1701,2.25840498317e-06
1464,2.25840498317e-06
1321,2.25840498317e-06
259,2.25840498317e-06
11,2.25840498317e-06
983,2.25840498317e-06
392,2.25840498317e-06
269,0
228,2.25840498317e-06
135,2.25840498317e-06
1446,2.25840498317e-06
252,2.25840498317e-06
979,2.25840498317e-06
609,2.25840498317e-06
1573,2.25840498317e-06
298,2.25840498317e-06
39,4.51680996634e-06
1218,2.25840498317e-06
922,2.25840498317e-06
432,2.25840498317e-06
2909,2.25840498317e-06
1471,2.25840498317e-06
673,2.25840498317e-06
132,2.25840498317e-06
378,2.25840498317e-06
656,2.25840498317e-06
431,2.25840498317e-06
1425,0
645,-2.25840498317e-06
3,2.25840498317e-06
61,2.25840498317e-06
3755,2.25840498317e-06
1718,2.25840498317e-06
581,2.25840498317e-06
1484,2.25840498317e-06
863,2.25840498317e-06
178,2.25840498317e-06
1222,2.25840498317e-06
1032,2.25840498317e-06
1055,2.25840498317e-06
826,2.25840498317e-06
396,2.25840498317e-06
1652,2.25840498317e-06
14,0
1125,2.25840498317e-06
820,2.25840498317e-06
17,0
325,2.25840498317e-06
1193,0
761,2.25840498317e-06
600,2.25840498317e-06
1768,2.25840498317e-06
319,2.25840498317e-06
1248,2.25840498317e-06
567,2.25840498317e-06
1377,2.25840498317e-06
66,2.25840498317e-06
1506,2.25840498317e-06
147,0
435,2.25840498317e-06
89,2.25840498317e-06
284,0
955,2.25840498317e-06
50,2.25840498317e-06
33,2.25840498317e-06
659,0
586,2.25840498317e-06
258,2.25840498317e-06
1556,2.25840498317e-06
1783,2.25840498317e-06
108,0
913,2.25840498317e-06
589,2.25840498317e-06
779,2.25840498317e-06
19,4.51680996634e-06
643,2.25840498317e-06
154,2.25840498317e-06
584,2.25840498317e-06
966,2.25840498317e-06
1441,2.25840498317e-06
35,2.25840498317e-06
524,0
406,2.25840498317e-06
317,2.25840498317e-06
1689,2.25840498317e-06
1489,2.25840498317e-06
440,2.25840498317e-06
1549,2.25840498317e-06
1022,2.25840498317e-06
963,2.25840498317e-06
34,4.51680996634e-06
1533,2.25840498317e-06
1787,2.25840498317e-06
1798,2.25840498317e-06
219,2.25840498317e-06
1168,2.25840498317e-06
421,2.25840498317e-06
32,0
273,2.25840498317e-06
592,2.25840498317e-06
1062,2.25840498317e-06
282,-2.25840498317e-06
358,2.25840498317e-06
10,2.25840498317e-06
428,2.25840498317e-06
1472,2.25840498317e-06
907,2.25840498317e-06
704,2.25840498317e-06
306,2.25840498317e-06
139,0
59,0
1234,2.25840498317e-06
143,0
1648,2.25840498317e-06
1326,2.25840498317e-06
972,2.25840498317e-06
1389,2.25840498317e-06
271,2.25840498317e-06
1221,2.25840498317e-06
243,0
8287,0
617,2.25840498317e-06
232,0
798,2.25840498317e-06
1220,2.25840498317e-06
427,2.25840498317e-06
167,2.25840498317e-06
995,2.25840498317e-06
1569,2.25840498317e-06
739,2.25840498317e-06
250,2.25840498317e-06
1919,0
1716,2.25840498317e-06
377,2.25840498317e-06
183,2.25840498317e-06
24,0
64,2.25840498317e-06
1160,2.25840498317e-06
55,2.25840498317e-06
394,2.25840498317e-06
932,2.25840498317e-06
1507,2.25840498317e-06
1982,2.25840498317e-06
130,0
1610,2.25840498317e-06
38,0
223,0
1657,2.25840498317e-06
300,2.25840498317e-06
3892,2.25840498317e-06
1774,2.25840498317e-06
1497,2.25840498317e-06
1641,2.25840498317e-06
163,2.25840498317e-06
6,0.000998378083276742
1514,2.25840498317e-06
538,2.25840498317e-06
1788,2.25840498317e-06
29,2.25840498317e-06
1014,2.25840498317e-06
1026,2.25840498317e-06
8283,0
2,0
1555,2.25840498317e-06
1538,2.25840498317e-06
41,0
216,2.25840498317e-06
616,2.25840498317e-06
4942,2.25840498317e-06
1619,2.25840498317e-06
564,2.25840498317e-06
7,2.25840498317e-06
904,2.25840498317e-06
402,2.25840498317e-06
171,2.25840498317e-06
227,2.25840498317e-06
280,2.25840498317e-06
1654,2.25840498317e-06
1394,2.25840498317e-06
138,0
391,2.25840498317e-06
274,2.25840498317e-06
893,2.25840498317e-06
54,2.25840498317e-06
1531,2.25840498317e-06
993,2.25840498317e-06
1518,2.25840498317e-06
47,0
1241,2.25840498317e-06
1442,2.25840498317e-06
236,2.25840498317e-06
4792,2.25840498317e-06
741,2.25840498317e-06
322,2.25840498317e-06
813,2.25840498317e-06
1758,2.25840498317e-06
1428,2.25840498317e-06
1035,2.25840498317e-06
46,0
7632,2.25840498317e-06
857,2.25840498317e-06
304,2.25840498317e-06
140,0
407,2.25840498317e-06
4,-0.000999852089355426
153,2.25840498317e-06
257,2.25840498317e-06
73,0
56,2.25840498317e-06
182,2.25840498317e-06
590,2.25840498317e-06
579,2.25840498317e-06
1679,2.25840498317e-06
261,2.25840498317e-06
613,2.25840498317e-06
885,2.25840498317e-06
23,2.25840498317e-06
6790,2.25840498317e-06
348,2.25840498317e-06
8282,0
371,2.25840498317e-06
650,-2.25840498317e-06
936,2.25840498317e-06
960,2.25840498317e-06
730,2.25840498317e-06
791,2.25840498317e-06
1,0.001
4134,2.25840498317e-06
290,2.25840498317e-06
1261,2.25840498317e-06
619,2.25840498317e-06
1453,2.25840498317e-06
1144,2.25840498317e-06
111,0
5697,2.25840498317e-06
86,2.25840498317e-06
226,2.25840498317e-06
723,2.25840498317e-06
1152,2.25840498317e-06
978,2.25840498317e-06
